"Filename",203_1.mzML,206_1.mzML,205_1.mzML,203_2.mzML,205_2.mzML,206_2.mzML,202_3.mzML,203_3.mzML,208_2.mzML,207_2.mzML,209_2.mzML,211_1.mzML,210_1.mzML,209_1.mzML,202_1.mzML,207_1.mzML,212_1.mzML,212_2.mzML,211_2.mzML,208_1.mzML,213_1.mzML,213_3.mzML,210_2.mzML,204_1.mzML,202_2.mzML,213_2.mzML,204_2.mzML
1392/487.8354mz/11.89min,,,,,,,,,,,,,,,,,,,,,,,,3823838.75,6041528.0,,6323721.5
1393/952.6790mz/11.89min,,,,,,,,,,,,,,,,,,,,,,,,3149431.75,9658511.0,,1.0653555E7
1394/476.8433mz/11.89min,,,,,,,,,,,,,,,,,,,,,,,,5920124.5,1.4939052E7,,1.7291412E7
1395/477.3450mz/11.89min,,,,,,,,,,,,,,,,,,,,,,,,2729676.5,7599177.0,,8777337.0
1399/446.3174mz/11.92min,,,,,,,,,,,,,,,,,,,,,,,,1354434.125,4614893.0,,6330363.5
1400/454.8304mz/11.92min,,,,,,,,,,,,,,,,,139925.09375,,,,,,,7558721.0,1.8183484E7,,2.0701568E7
1401/908.6529mz/11.92min,,,,,,,,,,,,,,,,,,,,,,,,5753456.5,1.5096099E7,,1.83524E7
1402/463.3438mz/11.92min,,,,,193573.1875,,236930.375,,,,,,,,,,553502.5,,,,506941.03125,280502.65625,,1.6330158E7,2.7185636E7,86260.6953125,2.5946462E7
1403/465.8223mz/11.92min,,,,,,,,,,,,,,,,,96373.03125,,,,,,,3757749.75,5995521.0,,6186701.0
1405/441.8323mz/11.95min,,,,,,,,,,,,,,,,,208306.421875,,,,,,,,8770535.0,,
1407/424.3038mz/11.95min,,,,,,,,,,,,,,,,,,,,,,,,1304443.75,4629112.0,,5902136.0
1408/432.8172mz/11.95min,,,,,,,,,,,,,,,,,241999.8125,,,,261402.8125,139239.578125,,9230654.0,1.9688796E7,,2.2075842E7
1409/443.8095mz/11.95min,,,,,,,,,,,,,,,,,111446.53125,,,,109515.78125,,,3369682.75,4949066.0,,4503539.0
1410/864.6270mz/11.95min,,,,,,,,,,,,,,,,,122066.015625,,,,137417.921875,,,9065531.0,2.3895184E7,,2.7028574E7
1411/441.3307mz/11.95min,,,,,225538.375,,234566.875,,,,,,,,,,497231.25,,,,500214.875,311249.34375,,1.1903131E7,1.8679726E7,68474.578125,1.7756736E7
1412/847.6011mz/11.95min,,,,,,,,,,,,,,,,,,,,,,,,,1675352.5,,2664847.0
1417/869.5824mz/11.95min,,,,,,,,,,,,,,,,,,,,,,,,1228076.25,,,3046339.5
1420/402.2903mz/11.98min,,,,,,,,,,,,,,,,,,,,,,,,1350417.375,4024687.25,,5424836.0
1421/413.2810mz/11.98min,,,,,,,,,,,,,,,,,,,,,,,,1293512.25,2104184.0,,1996656.375
1422/421.7957mz/11.98min,,,,,,,,,,,,,,,,,,,,,,,,2425941.0,3187096.25,,2632001.75
1423/803.5753mz/11.98min,,,,,,,,,,,,,,,,,,,,,,,,,3483158.75,,5174495.0
1425/825.5560mz/11.98min,,,,,,,,,,,,,,,,,,,,,,,,1950834.0,3701494.0,,4878361.5
1426/841.5306mz/11.98min,,,,,,,,,,,,,,,,,,,,,,,,2164638.0,2986654.75,,3762848.5
1427/820.6013mz/11.98min,,,,,194886.875,,135366.453125,,,,,,,,,,444345.25,,,,348054.78125,253523.875,,1.709876E7,3.7730464E7,,4.7174204E7
1428/410.8038mz/11.98min,,,,,111686.109375,,,,,,,,,,,,260690.78125,,,,228094.09375,149644.140625,,7642922.5,1.5199304E7,,1.671991E7
1429/419.3172mz/11.98min,,,,,,,,,,,,,,,,,233528.75,,,,211895.8125,140900.0,,4548429.0,6524622.5,,6710572.0
1430/781.5299mz/12.00min,,,,,,,,,,,,,,,,,,,,,,,,3056398.75,6332099.5,,7393521.0
1431/797.5046mz/12.00min,,,,,,,,,,,,,,,,,,,,,,,,2436131.5,3508611.75,,3964060.25
1432/388.7906mz/12.01min,,,,,,,,,,,,,,,,,,,,,,,,1298728.875,3396491.5,,3900574.5
1433/759.5486mz/12.01min,,,,,,,,,,,,,,,,,,,,,,,,1440001.625,6414351.0,,9143578.0
1434/380.2773mz/12.01min,,,,,,,,,,,,,,,,,,,,,,,,,2584745.75,,3078153.25
1435/776.5750mz/12.01min,,,80291.453125,,464547.9375,,322637.84375,,,,,,,,,,791480.875,,,,709444.1875,512303.9375,,2.500918E7,5.4262908E7,,6.2903036E7
1437/715.5212mz/12.04min,,,,,,,,,,,,,,,,,,,,,,,,2601159.0,9860338.0,,1.5206776E7
1438/737.5028mz/12.04min,,,,,,,,,,,,,,,,,,,,,,,,4117351.0,7911701.5,,9362823.0
1439/753.4776mz/12.04min,,,,,,,,,,,,,,,,,,,,,,,,2814532.75,4197618.5,,4852690.0
1440/732.5481mz/12.04min,,,,,648008.125,,406878.125,,,87968.421875,,,,,,92626.359375,876646.25,,,,786484.25,606924.875,,3.060936E7,6.3736592E7,145037.546875,7.8256392E7
1442/709.4509mz/12.07min,,,,,,,,,,,,,,,,,,,,,,,,2753065.5,4545671.5,,4769535.5
1443/671.4947mz/12.07min,,,,,,,,,,,,,,,,,,,,,,,,2845531.5,1.0751948E7,,1.696071E7
1444/693.4767mz/12.07min,,,,,,,,,,,,,,,,,,,,,,,,3628034.25,7371219.0,,9170352.0
1445/688.5221mz/12.07min,,,,,800789.6875,,425554.71875,,,117430.75,,,,,,105928.6796875,791734.4375,,,,819429.25,637447.5,,2.9961052E7,6.4086104E7,154223.140625,7.8939152E7
1446/627.4686mz/12.11min,,,,,,,,,,,,,,,,,,,,,,,,2450078.25,9658332.0,,1.6242828E7
1447/649.4502mz/12.11min,,,,,,,,,,,,,,,,,,,,,,,,3218149.75,6506234.5,,8414181.0
1448/665.4246mz/12.11min,,,,,,,,,,,,,,,,,,,,,,,,2555560.25,4244738.5,,4454019.5
1450/644.4955mz/12.11min,,,143127.625,,883062.125,,394043.75,,,165716.4375,,,,48202.63671875,,139523.796875,710703.1875,,,,683786.0625,628734.375,,3.0180522E7,6.70242E7,143188.390625,7.2926808E7
1451/583.4427mz/12.14min,,,,,,,,,,,,,,,,,,,,,,,,2234768.25,9709167.0,,1.6134569E7
1452/605.4245mz/12.14min,,,,,,,,,,,,,,,,,,,,,,,,2959271.5,6968812.0,,9376004.0
1453/621.3985mz/12.14min,,,,,,,,,,,,,,,,,,,,,,,,2166148.5,4010418.25,,5307333.0
1455/600.4698mz/12.14min,76178.6328125,,157552.3125,,946479.3125,,370788.625,,,153171.96875,,69159.59375,,,88244.5546875,159502.78125,522235.90625,77296.625,,,486682.90625,552923.3125,,2.773175E7,6.662176E7,156743.40625,7.6974472E7
1456/539.4163mz/12.17min,,,,,,,,,,,,,,,,,,,,,,,,2053686.375,7802019.5,,1.3128539E7
1457/561.3980mz/12.17min,,,,,,,,,,,,,,,,,,,,,,,,2777095.25,6468732.0,,8484659.0
1458/556.4430mz/12.17min,,,173295.359375,,893172.0625,,334290.59375,,,158445.203125,,,,89929.8046875,,185946.0,368672.09375,,,,341204.625,431946.5,,2.6322486E7,5.6004124E7,127862.9765625,7.1988E7
1459/577.3727mz/12.17min,,,,,,,,,,,,,,,,,,,,,,,,1955543.125,3478269.75,,4277095.0
1460/495.3900mz/12.20min,,,,,,,,,,,,,,,,,,,,,,,,1834339.375,6870807.0,,1.1078865E7
1462/512.4168mz/12.21min,,,164640.515625,,760005.125,,269908.34375,,,161745.96875,,,,,,176280.03125,247271.28125,,,,217782.125,319243.28125,,2.206089E7,5.15578E7,,6.789448E7
1464/517.3719mz/12.21min,,,,,,,,,,,,,,,,,,,,,,,,2422890.75,6498389.5,,8341278.5
1465/533.3460mz/12.21min,,,,,,,,,,,,,,,,,,,,,,,,1160132.75,2691883.5,,3762158.5
1467/473.3456mz/12.23min,,,,,,,,,,,,,,,,,,,,,,,,3285582.75,7951800.5,,9554818.0
1468/451.3640mz/12.23min,,,,,,,,,,,,,,,,,,,,,,,,2344165.5,7175996.5,,1.0692022E7
1469/histamine-C23:1/468.3904mz/12.23min,,,,,468012.09375,,183658.328125,,,,,,,,,,144987.390625,,,,149885.71875,191968.546875,,1.504563E7,3.5164528E7,,4.379878E7
1470/489.3198mz/12.24min,,,,,,,,,,,,,,,,,,,,,,,,877315.8125,2118266.25,,2389985.75
1471/407.3372mz/12.25min,,,,,,,,,,,,,,,,,,,,,,,,3673077.5,9641058.0,,1.3544643E7
1472/429.3194mz/12.25min,,,,,,,,,,,,,,,,,,,,,,,,3325858.25,7377400.5,,8947153.0
1473/424.3641mz/12.25min,,,,,194388.390625,,,,,,,,,,,,,,,,,,,5790286.0,1.4006742E7,,1.7826626E7
1474/445.2939mz/12.26min,,,,,,,,,,,,,,,,,,,,,,,,492279.5,1097087.125,,1249582.5
"1476/""3,6,9,12-Tetraoxatetracosan-1-ol""/363.3113mz/12.27min",,,,,152908.796875,,,,,,,,,,,,,,,,,,,3723035.0,9448857.0,,1.2696593E7
1478/380.3378mz/12.27min,,,,,,,,,,,,,,,,,,,,,,,,684435.1875,1718665.125,,2269780.25
1479/385.2931mz/12.27min,,,,,,,,,,,,,,,,,,,,,,,,1620976.125,3937670.75,,4366288.0
1480/341.2666mz/12.28min,,,,,,,169348.46875,,,,,,,,,,,,,,,,,879512.875,1409450.25,,1528213.25
1481/Triethylene Glycol Monododecyl Ether/319.2851mz/12.28min,,,,,,,,63444.41796875,,,,,,,,,,,,58531.8515625,66095.6484375,,,,,,1536287.625
1493/360.3635mz/12.50min,,,,,,,,,,,,,,,373356.875,,,,,,,,,,377984.5,,395779.6875
1496/314.3425mz/12.56min,,,,123389.9765625,,,,,,,,,,,,,,,,125385.0703125,,,,118820.265625,,,
1497/298.3474mz/12.58min,175069.875,,207252.578125,,,,,,,,218829.4375,,,,209683.78125,,,,202135.875,,,,,,,,
1498/521.3676mz/12.60min,,,,,,,,,,,,,,,,,,,,,,,,,92816.984375,,191381.890625
1500/499.3546mz/12.65min,,,,,,,,,,,,,,,,,,,,,,,,,125650.5625,,225416.546875
1506/659.4771mz/12.69min,,846655.0,,835610.625,,,,,,,,,,,,,,,,,804766.6875,,,834510.125,,,
1507/675.4512mz/12.69min,,409375.15625,,,,,,,,,,,,,,,,,,,,,,402865.96875,,,
1509/492.3645mz/12.70min,,,,,,,,,,,,,,,,,,,,,,,,,140812.125,,185222.359375
1512/455.3246mz/12.75min,,,,,,,,,,,,,,,,,,,,,,,,,123245.71875,,262724.21875
1513/448.3388mz/12.77min,,,,,,,,,,,,,,,,,,,,,,,,,143247.25,,233207.078125
1514/848.5966mz/12.80min,,,,,,,,,,,,,,,,,,,,,,,,,174260.09375,,290724.3125
1516/312.3631mz/12.83min,637041.6875,,,,,,,,608138.25,,,,,,560001.25,,,,,,,,,,,630398.3125,
1517/790.5918mz/12.84min,,,,,,,,,,,,,,,,,,,,,,,,,160294.265625,,259212.765625
1519/746.5643mz/12.89min,,,,,,,,,,,,,,,,,,,,,,,,,217279.375,,312570.125
1520/760.5440mz/12.92min,,,,,,,,,,,,,,,,,,,,,,,,137089.25,325827.90625,,536924.5
1521/398.2334mz/12.94min,,,,,,,,,,,,,,,,394419.875,,433469.21875,,,,,,,,421854.25,
1522/658.5116mz/12.96min,,,,,,,,,,,,,,,,,,,,,,,,,216284.578125,,349574.34375
1523/559.0581mz/12.98min,,,,,,,,,,,,,,,,,,,,,,,,,110347.0546875,,194395.9375
1524/716.5171mz/12.98min,,,,,,,,,,,,,,,,,,,,,,,,,422137.84375,,717133.0
1528/792.5984mz/13.00min,,,,,,,216180.296875,,,,226360.953125,,,,238828.0625,,,,,,,,,475808.78125,,,
1529/815.5835mz/13.00min,,,,,,,,114938.7109375,103269.796875,,,,,,,99343.09375,,,,107568.515625,,,122102.703125,,,,
1530/814.5803mz/13.00min,308659.40625,,,291312.46875,,,,,,,297325.25,,625361.375,721245.8125,374975.0625,,,,292957.71875,,,,,729412.4375,,,336108.03125
1531/544.7169mz/13.01min,,,,,,,,,,,,,,,,,,,,,,,,,111585.65625,,215662.0625
1532/614.4854mz/13.01min,,,,,,,,,,,,,,,,,,,,,,,,,187533.0,,364306.3125
1535/672.4907mz/13.04min,,,,,,,,,,,,,,,,,,,,,,,,182066.5,499231.65625,,957348.5625
1536/529.7069mz/13.04min,,,,,,,,,,,,,,,,,,,,,,,,,179599.328125,,280216.8125
1537/530.0414mz/13.04min,,,,,,,,,,,,,,,,,,,,,,,,,148133.8125,,182373.171875
1539/515.0314mz/13.08min,,,,,,,,,,,,,,,,,,,,,,,,,199881.625,,268361.25
1540/515.3658mz/13.08min,,,,,,,,,,,,,,,,,,,,,,,,,171820.890625,,229128.296875
1545/628.4643mz/13.11min,,,,,,,,,,,,,,,,,,,,,,,,237033.375,570969.5625,,929225.1875
1546/500.3561mz/13.11min,,,,,,,,,,,,,,,,,,,,,,,,,220595.453125,,254532.046875
1547/741.5172mz/13.11min,,,,,,,,,,,,,,,,,,,,,,,,,185783.0625,,251475.109375
1549/485.6806mz/13.14min,,,,,,,,,,,,,,,,,,,,,,,,,120663.671875,,140781.015625
1550/719.5044mz/13.14min,,,,,,,,,,,,,,,,,,,,,,,,,398658.03125,,607914.1875
1554/697.4908mz/13.18min,,,,,,,,,,,,,,,,,,,,,,,,,843953.6875,,1235444.75
1555/699.9684mz/13.18min,,,,,,,,,,,,,,,,,,,,,,,,,153628.5,,228446.96875
1556/584.4385mz/13.18min,,,,,,,,,,,,,,,,,,,,,,,,286765.09375,543031.3125,,1126472.125
1557/676.4809mz/13.21min,,,,,,,,,,,,,,,,,,,,,,,,,384585.65625,,528619.75
1558/677.9550mz/13.21min,,,,,,,,,,,,,,,,,,,,,,,,,345387.5,,469908.96875
1559/678.4568mz/13.21min,,,,,,,,,,,,,,,,,,,,,,,,,241199.984375,,285842.125
1560/675.4779mz/13.22min,,,,,,,,,,,,,,,,,,,,,,,,118452.25,1415687.625,,1953088.75
1561/653.4642mz/13.24min,,,,,,,,,,,,,,,,,,,,,,,,230203.1875,2374864.75,,2786796.5
1564/655.9417mz/13.25min,,,,,,,,,,,,,,,,,,,,,,,,,542568.0625,,626106.3125
1565/540.4116mz/13.25min,,,,,,,,,,,,,,,,,,,,,,,,276503.59375,609038.25,,942591.25
1566/633.9287mz/13.28min,,,,,,,,,,,,,,,,,,,,,,,,,817643.0,,1004629.0
1567/631.4513mz/13.28min,,,,,,,,,,,,,,,,,,,,,,,,384258.6875,3443854.25,,4338185.5
1568/641.9158mz/13.28min,,,,,,,,,,,,,,,,,,,,,,,,,305751.78125,,446342.1875
1571/610.9427mz/13.31min,,,,,,,,,,,,,,,,,,,,,,,,,276022.59375,,363526.34375
1573/609.4385mz/13.32min,,,,,,,,,,,,,,,,,,,,,,,,687916.75,5591115.5,,6938383.0
1574/611.9158mz/13.32min,,,,,,,,,,,,,,,,,,,,,,,,146093.625,1473433.875,,1593588.875
1575/619.9030mz/13.32min,,,,,,,,,,,,,,,,,,,,,,,,,564352.8125,,738996.125
1576/496.3853mz/13.34min,,,,,,,,,,,,,,,,,,,,,,,,255349.109375,499762.4375,,824446.5
1578/597.8903mz/13.35min,,,,,,,,,,,,,,,,,,,,,,,,,784480.4375,,1012303.8125
1579/589.9028mz/13.36min,,,,,,,,,,,,,,,,,,,,,,,,210348.21875,1816397.625,,2299416.25
1580/590.4050mz/13.36min,,,,,,,,,,,,,,,,,,,,,,,,135817.1875,1163702.625,,1401036.75
1581/587.4254mz/13.36min,,,,,,,,,,,,,,,,,,,,,,,,1072692.5,7945031.0,,9807939.0
1582/578.9118mz/13.36min,,,,,,,,,,,,,,,,,,,,,,,,,628850.5625,,880373.875
1583/587.9268mz/13.36min,,,,,,,,,,,,,,,,,,,,,,,,652853.0625,4934355.0,,
1586/566.4149mz/13.39min,,,,,,,,,,,,,,,,,,,,,,,,,2330474.0,,2608720.0
1588/556.8986mz/13.39min,,,,,,,,,,,,,,,,,,,,,,,,87403.7578125,1052335.5,,1445272.0
1589/565.4120mz/13.39min,,,,,,,,,,,,,,,,,,,,,,,,1558446.625,1.0787826E7,,1.2857814E7
1590/567.8896mz/13.39min,,,,,,,,,,,,,,,,,,,,,,,,386227.84375,2635315.25,,3460121.75
1591/575.8769mz/13.39min,,,,,,,,,,,,,,,,,,,,,,,,109089.4296875,1099893.625,,1476399.0
1593/1112.7897mz/13.39min,,,,,,,,,,,,,,,,,,,,,,,,,424390.5625,,419504.40625
1595/526.3741mz/13.42min,,,,,,,,,,,,,,,,,,,,,,,,,379336.1875,,530455.3125
1599/534.8854mz/13.43min,,,,,,,,,,,,,,,,,,,,,,,,,1659136.0,,2102252.5
1600/543.3989mz/13.43min,,,,,,,,,,,,,,,,,,,,,,,,2234641.0,1.2911856E7,,1.5043684E7
1601/545.8765mz/13.43min,,,,,,,,,,,,,,,,,,,,,,,,523930.3125,3327247.0,,4122710.75
1606/504.3601mz/13.47min,,,,,,,,,,,,,,,,,,,,,,,,,739693.5,,790175.4375
1607/512.8722mz/13.47min,,,,,,,,,,,,,,,,,,,,,,,,324206.5625,2766694.5,,2746915.25
1608/521.3856mz/13.47min,,,,,,,,,,,,,,,,,,,,,,,,3163363.25,1.6697667E7,,1.681304E7
1609/523.8634mz/13.47min,,,,,,,,,,,,,,,,,,,,,,,,774715.5625,4660108.0,,4524408.0
1610/531.8502mz/13.47min,,,,,,,,,,,,,,,,,,,,,,,,265446.21875,1642222.75,,1578018.125
1611/1024.7366mz/13.47min,,,,,,,,,,,,,,,,,,,,,,,,,1668267.0,,1621583.125
1612/1045.6658mz/13.47min,,,,,,,,,,,,,,,,,,,,,,,,,645030.6875,,688891.5
1617/490.8591mz/13.52min,,,,,,,,,,,,,,,,,,,,,,,,556050.0,3634391.0,,4923924.5
1618/499.3726mz/13.52min,,,,,,,,,,,,,,,,,,,,,,,,3738745.5,1.67702E7,,2.1656898E7
1619/501.8504mz/13.52min,,,,,,,,,,,,,,,,,,,,,,,,998846.9375,5049040.5,,5496010.0
1620/509.8370mz/13.52min,,,,,,,,,,,,,,,,,,,,,,,,355068.4375,1743138.75,,1834386.5
1621/482.3466mz/13.52min,,,,,,,,,,,,,,,,,,,,,,,,,689011.375,,955964.25
1622/980.7105mz/13.52min,,,,,,,,,,,,,,,,,,,,,,,,245669.6875,2485770.75,,3713810.75
1625/460.3332mz/13.55min,,,,,,,,,,,,,,,,,,,,,,,,,827209.5,,1401982.25
1626/468.8459mz/13.56min,,,,,,,,,,,,,,,,,,,,,,,,1075446.125,5132403.5,,7564052.0
1627/477.3596mz/13.56min,,,,,,,,,,,,,,,,,,,,,,,,4421064.5,1.6511331E7,,2.3400526E7
1628/479.8373mz/13.56min,,,,,,,,,,,,,,,,,,,,,,,,1293163.375,4793371.0,,6345210.5
1629/487.8241mz/13.56min,,,,,,,,,,,,,,,,,,,,,,,,410112.78125,1372003.375,,1783800.0
1630/936.6846mz/13.56min,,,,,,,,,,,,,,,,,,,,,,,,551687.1875,4000247.0,,6940924.0
1632/957.6139mz/13.56min,,,,,,,,,,,,,,,,,,,,,,,,,982657.5,,2128204.75
1640/913.5877mz/13.59min,,,,,,,,,,,,,,,,,,,,,,,,,2150715.25,,1955847.125
1641/455.3463mz/13.59min,,,,,,,,,,,,,,,,,,,,,,,,4468270.0,1.4788574E7,,1.7118002E7
1642/892.6583mz/13.59min,,,,,,,,,,,,,,,,,,,,,,,,1380035.75,9001590.0,,9827496.0
1644/897.6139mz/13.60min,,,,,,,,,,,,,,,,,,,,,,,,,1595834.125,,1494334.5
1647/446.8330mz/13.60min,,,,,,,,,,,,,,,,,,,,,,,,1718893.5,7963470.0,,9645742.0
1648/457.8244mz/13.60min,,,,,,,,,,,,,,,,,,,,,,,,1480316.625,5627005.5,,5885272.0
1649/449.3108mz/13.60min,,,,,,,,,,,,,,,,,,,,,,,,188330.53125,1083286.75,,
1650/465.8110mz/13.60min,,,,,,,,,,,,,,,,,,,,,,,,424722.5,1226370.375,,
1651/435.8113mz/13.63min,,,,,,,,,,,,,,,,,,,,,,,,1143969.5,4379164.0,,4157765.75
1652/853.5876mz/13.63min,,,,,,,,,,,,,,,,,,,,,,,,280526.71875,2693675.75,,2438361.0
1653/869.5616mz/13.63min,,,,,,,,,,,,,,,,,,,,,,,,415667.34375,3134720.75,,3289790.25
1659/424.8196mz/13.64min,,,,,,,,,,,,,,,,,,,,,,,,1391360.75,6327478.0,,6797508.0
1660/433.3330mz/13.64min,,,,,,,,,,,,,,,,,,,,,,,,1534078.875,5314292.0,,5336325.5
1661/848.6319mz/13.64min,,,,,,,,,,,,,,,,,,,,,,,,3814842.5,1.7845344E7,,1.814043E7
1662/427.2972mz/13.64min,,,,,,,,,,,,,,,,,,,,,,,,371693.21875,1604866.625,,
1674/804.6053mz/13.69min,,,,,,,,,,,,,,,,,,,,,,,,6072471.0,2.2862008E7,,2.824956E7
1675/809.5611mz/13.69min,,,,,,,,,,,,,,,,,,,,,,,,777733.1875,3764111.5,,4948147.0
1676/825.5355mz/13.69min,,,,,,,,,,,,,,,,,,,,,,,,546766.5625,3392969.0,,4172704.75
1677/402.8062mz/13.69min,,,,,,,,,,,,,,,,,,,,,,,,,1114136.75,,1412326.75
1680/743.5526mz/13.72min,,,,,,,,,,,,,,,,,,,,,,,,,1795791.125,,2785648.0
1681/760.5792mz/13.72min,,,,,,,,,,,,,,,,,,,,,,,,6315857.0,2.6467822E7,,3.2488192E7
1682/765.5346mz/13.72min,,,,,,,,,,,,,,,,,,,,,,,,961935.125,5348003.5,,6290713.0
1683/781.5091mz/13.72min,,,,,,,,,,,,,,,,,,,,,,,,622317.4375,4116184.5,,4771228.0
1685/722.5116mz/13.77min,,,,,,,,,,,,,,,,,,,,,,,,358876.4375,,,2366536.25
1686/699.5266mz/13.77min,,,,,,,,,,,,,,,,,,,,,,,,317276.9375,2201021.25,,3103242.25
1687/716.5528mz/13.77min,,,,,,,,,,,,,,,,,,,,,,,,7912071.0,3.1987624E7,,3.7539348E7
1688/721.5080mz/13.77min,,,,,,,,,,,,,,,,,,,,,,,,1015293.4375,5710372.5,,6390938.5
1689/737.4824mz/13.77min,,,,,,,,,,,,,,,,,,,,,,,,776981.3125,4781680.5,,5005957.0
1692/672.5266mz/13.81min,,,,,,,,,,,,,,,,,,,,,,,,8474507.0,3.3020506E7,,4.1403824E7
1693/655.5001mz/13.81min,,,,,,,,,,,,,,,,,,,,,,,,295814.9375,1974678.875,,2877490.5
1694/677.4818mz/13.81min,,,,,,,,,,,,,,,,,,,,,,,,997862.125,4951509.0,,6155071.5
1695/693.4560mz/13.81min,,,,,,,,,,,,,,,,,,,,,,,,846949.3125,4517056.5,,5425456.5
1698/633.4556mz/13.85min,,,,,,,,,,,,,,,,,,,,,,,,851991.125,4426509.5,,5405475.5
1699/611.4744mz/13.86min,,,,,,,,,,,,,,,,,,,,,,,,293958.375,1714227.5,,2364777.5
1700/628.5003mz/13.86min,,,,,,,,,,,,,,,,,,,,,,,,8412215.0,3.0398276E7,,3.7395248E7
1701/649.4297mz/13.86min,,,,,,,,,,,,,,,,,,,,,,,,702845.0625,3700059.75,,4434524.0
1702/567.4478mz/13.90min,,,,,,,,,,,,,,,,,,,,,,,,316577.5,1723722.5,,2196437.25
1703/584.4742mz/13.90min,,,,,,,,,,,,,,,,,,,,,,,,7802129.5,3.0095458E7,,3.502538E7
1704/589.4295mz/13.90min,,,,,,,,,,,,,,,,,,,,,,,,871564.0625,4171512.5,,4876241.5
1705/605.4042mz/13.90min,,,,,,,,,,,,,,,,,,,,,,,,612732.6875,3271304.25,,3755299.25
1708/523.4215mz/13.94min,,,,,,,,,,,,,,,,,,,,,,,,274597.25,1396569.625,,1988292.25
1709/545.4033mz/13.94min,,,,,,,,,,,,,,,,,,,,,,,,734603.0625,3322593.5,,4489624.5
1710/561.3776mz/13.94min,,,,,,,,,,,,,,,,,,,,,,,,396536.375,1813917.0,,2695674.75
1711/540.4479mz/13.95min,,,,,,,,,,,,,,,,,,,,,,,,6291221.5,2.2283694E7,,3.0792586E7
1712/479.3951mz/13.98min,,,,,,,,,,,,,,,,,,,,,,,,390764.3125,1480983.75,,2702806.75
1713/496.4217mz/13.98min,,,,,,,,,,,,,,,,,,,,,,,,4300478.0,1.3720667E7,,2.2711092E7
1714/501.3770mz/13.98min,,,,,,,,,,,,,,,,,,,,,,,,1110157.25,4056386.5,,6812822.5
1715/517.3512mz/13.98min,,,,,,,,,,,,,,,,,,,,,,,,279027.625,1217219.625,,2031184.75
1717/477.3324mz/14.00min,,,,,,,,,,,,,,59971.4609375,,,108961.125,,,,,,,,,,
1718/457.3510mz/14.01min,,,,,,,,,,,,,,,,,,,,,,,,1069659.625,4262952.5,,6795383.5
1719/473.3250mz/14.01min,,,,,,,,,,,,,,,,,,,,,,,,150866.203125,692511.3125,,1214693.625
1720/435.3690mz/14.01min,,,,,,,,,,,,,,,,,,,,,,,,693340.875,2577889.75,,4156155.0
1721/452.3957mz/14.01min,,,,,,,,,,,,,,,,,,,,,,,,1906390.125,6317061.5,,9940315.0
1723/408.3690mz/14.04min,,,,,,,,,,,,,,,,,,,,,,,,365849.96875,1196101.125,,1742550.375
1724/429.2987mz/14.04min,,,,,,,,,,,,,,,,,,,,,,,,,319037.0625,,491355.84375
1725/391.3425mz/14.04min,,,,,,,,,,,,,,,,,,,,,,,,1063768.125,3579746.0,,5394066.0
1726/413.3244mz/14.04min,,,,,,,,,,,,,,,,,,,,,,,,577139.6875,2212674.75,,3219744.0
1728/369.2984mz/14.06min,,,,,,,,,,,,,,,,,,,,,,,,317430.0,1011909.1875,,1548956.5
1729/347.3164mz/14.06min,,,,,,,,,,,,,,,,,,,,,,,,246083.546875,675895.5625,,1166268.875
1735/477.3324mz/14.20min,,,,,,,,,,,73379.1484375,70267.53125,,,,,,,37335.68359375,,,,,,,,
1736/477.3324mz/14.31min,,,,,47031.05078125,59268.10546875,,,,,105715.1328125,,,,,,,,37785.84765625,,,,,,,,
1749/491.3002mz/14.56min,,,3837766.75,,,,,,,,,,,,3741629.75,,,,,,,,,3581987.25,,,
1750/815.5836mz/14.56min,137227.25,132547.96875,,174532.6875,,137658.828125,,,,,,,148776.890625,,,,,,,,,100953.7265625,,,,,
1752/655.3041mz/14.60min,,,,,,,,,,,,,,,,,,,90216.28125,,,,,,,,
1754/738.3895mz/14.65min,,,,,,,,,,,,,,,,,,,,,,,,,411879.6875,,569126.875
1755/455.3509mz/14.69min,,,,,,,80957.765625,,,,,,,,,,,,,,,,,,,,
1756/338.3427mz/14.66min,,,,,68850.421875,65959.984375,,,,,,83248.8203125,,,,,,,,,,,,,,,
1774/477.3325mz/14.83min,,,78303.234375,,,,,,,,,,,,,,,,,56767.83203125,,,,,,41967.53515625,
1780/455.3509mz/14.91min,,,,,,,78826.265625,,,,,,,,,,,,,,,,,79747.03125,,,
1783/477.3324mz/14.94min,,124061.8515625,,,,,,,,,,,,90942.4296875,,,,,,51113.640625,,,69088.1484375,,,,
1784/601.4416mz/14.95min,,,,,,,,,,,,,,,,,,,,,,,,,78279.578125,,109998.6796875
1786/100.5100mz/15.02min,,,,,,,,,,,,,,,,,,,,,61214.9296875,,,,,,
1787/579.4283mz/15.00min,,,,,,,,,,,,,,,,,,,,,,,,,154351.765625,,180251.609375
1791/Spectral Match to Benzyltetradecyldimethylammonium from NIST14/332.3321mz/15.03min,,,,112631.6640625,,,,,,144049.625,,,1061255.625,,,,,,,,,,,,,,
1792/557.4146mz/15.02min,,,,,,,,,,,,,,,,,,,,,,,,,225289.078125,,298392.4375
1795/535.4014mz/15.06min,,,,,,,,,,,,,,,,,,,,,,,,,310670.96875,,472471.25
1797/513.3880mz/15.10min,,,,,,,,,,,,,,,,,,,,,,,,,426724.15625,,553002.875
